idAdministradora,strCnpjAdministradora,strNomeAdministradora,idTipoAdministradora,NomeTipoAdministradora,idSegmento,strNomeSegmento,dtBase,fltTaxaAdministracao,intQuantidadeGruposAtivos,intQuantidadeGruposConstituidosMes,intQuantidadeGruposEncerradosMes,intQuantidadeCotasComercializadasMes,intQuantidadeCotasExcluidasComercializar,intQuantidadeAcumuladaCotasAtivasContempladas,intQuantidadeCotasAtivasNaoContempladas,intQuantidadeCotasAtivasContempladasMes,intQuantidadeCotasAtivasAdimplentes,intQuantidadeCotasAtivasContempladasInadimplente,intQuantidadeCotasAtivasNaoContempladasInadimplentes,intQuantidadeCotasExcluidas,intQuantidadeCotasAtivasQuitadas,intQuantidadeCotasAtivasComCreditoPendenteUtilizacao,fltReceitaOperacional,fltReceitaNaoOperacional,fltDespesaOperacional,fltDespesaAdministrativa,fltDespesaNaoOperacional,fltResultado,fltIndiceDASobreReceita,fltIndiceDOSemDASobreReceita,fltIndiceDOSobreReceita,fltIndiceResultadoSobreReceita
114,76853043,MENEGALLI ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821893.75,0.0,-2125142.25,-1798898.88,-187794.3,508957.2,0.637479,0.115612,0.753091,0.18036
114,76853043,MENEGALLI ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.7793,10,0,0,45,12,907,756,29,1293,232,138,638,290,89,2821893.75,0.0,-2125142.25,-1798898.88,-187794.3,508957.2,0.637479,0.115612,0.753091,0.18036
114,76853043,MENEGALLI ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,18.0,16,1,0,70,38,1252,862,42,1695,238,181,924,453,137,2821893.75,0.0,-2125142.25,-1798898.88,-187794.3,508957.2,0.637479,0.115612,0.753091,0.18036
114,76853043,MENEGALLI ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,15.3568,3,0,0,23,5,268,315,8,396,119,68,231,35,21,2821893.75,0.0,-2125142.25,-1798898.88,-187794.3,508957.2,0.637479,0.115612,0.753091,0.18036
114,76853043,MENEGALLI ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821893.75,0.0,-2125142.25,-1798898.88,-187794.3,508957.2,0.637479,0.115612,0.753091,0.18036
71,46349106,MERCABENCO,3,Mar Aberto,1,IMÓVEIS,2024-06-01,17.54508,1,0,0,0,159,212,84,1,229,49,18,500,96,15,17427002.0,2555666.25,-19379528.0,-15343892.0,0.0,603140.25,0.76786,0.201957,0.969817,0.030183
71,46349106,MERCABENCO,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,12.35106,23,0,0,8,788,4684,1639,30,5093,1047,183,4866,2718,138,17427002.0,2555666.25,-19379528.0,-15343892.0,0.0,603140.25,0.76786,0.201957,0.969817,0.030183
71,46349106,MERCABENCO,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,12.40212,8,1,0,88,107,4216,836,29,4324,645,83,3135,3137,153,17427002.0,2555666.25,-19379528.0,-15343892.0,0.0,603140.25,0.76786,0.201957,0.969817,0.030183
71,46349106,MERCABENCO,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17427002.0,2555666.25,-19379528.0,-15343892.0,0.0,603140.25,0.76786,0.201957,0.969817,0.030183
71,46349106,MERCABENCO,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,11.53398,1,0,0,0,3,94,9,0,83,20,0,9,83,0,17427002.0,2555666.25,-19379528.0,-15343892.0,0.0,603140.25,0.76786,0.201957,0.969817,0.030183
71,46349106,MERCABENCO,3,Mar Aberto,6,SERVIÇOS,2024-06-01,12.45238,1,0,0,0,9,83,1,0,80,4,0,13,78,0,17427002.0,2555666.25,-19379528.0,-15343892.0,0.0,603140.25,0.76786,0.201957,0.969817,0.030183
20,5126027,MOTOASA ADM. CONS. LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186701.5,0.0,-2183055.5,-1832179.62,0.0,3646.0,0.837874,0.160459,0.998333,0.001667
20,5126027,MOTOASA ADM. CONS. LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186701.5,0.0,-2183055.5,-1832179.62,0.0,3646.0,0.837874,0.160459,0.998333,0.001667
20,5126027,MOTOASA ADM. CONS. LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186701.5,0.0,-2183055.5,-1832179.62,0.0,3646.0,0.837874,0.160459,0.998333,0.001667
20,5126027,MOTOASA ADM. CONS. LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,19.62088,14,0,0,100,1848,13100,1730,51,14123,456,251,15708,11332,186,2186701.5,0.0,-2183055.5,-1832179.62,0.0,3646.0,0.837874,0.160459,0.998333,0.001667
20,5126027,MOTOASA ADM. CONS. LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186701.5,0.0,-2183055.5,-1832179.62,0.0,3646.0,0.837874,0.160459,0.998333,0.001667
20,5126027,MOTOASA ADM. CONS. LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186701.5,0.0,-2183055.5,-1832179.62,0.0,3646.0,0.837874,0.160459,0.998333,0.001667
17,4124922,MULTIMARCAS ADM.CONS.LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,22.40974,33,2,0,1353,21211,1948,8394,35,7321,504,2517,97002,255,718,87171840.0,0.0,-84984040.0,-76293840.0,-38867.46,2148932.54,0.875212,0.09969,0.974902,0.024652
17,4124922,MULTIMARCAS ADM.CONS.LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,17.166201,7,0,0,117,4251,801,1037,9,1247,230,361,27744,77,141,87171840.0,0.0,-84984040.0,-76293840.0,-38867.46,2148932.54,0.875212,0.09969,0.974902,0.024652
17,4124922,MULTIMARCAS ADM.CONS.LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.7868,27,0,0,817,14285,5018,6374,64,7606,1378,2408,77415,1500,626,87171840.0,0.0,-84984040.0,-76293840.0,-38867.46,2148932.54,0.875212,0.09969,0.974902,0.024652
17,4124922,MULTIMARCAS ADM.CONS.LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,16.3979,19,0,0,301,9360,5050,2284,63,4833,1613,888,50879,1418,863,87171840.0,0.0,-84984040.0,-76293840.0,-38867.46,2148932.54,0.875212,0.09969,0.974902,0.024652
17,4124922,MULTIMARCAS ADM.CONS.LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87171840.0,0.0,-84984040.0,-76293840.0,-38867.46,2148932.54,0.875212,0.09969,0.974902,0.024652
17,4124922,MULTIMARCAS ADM.CONS.LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,16.0,2,0,0,27,315,43,168,6,128,21,62,665,0,26,87171840.0,0.0,-84984040.0,-76293840.0,-38867.46,2148932.54,0.875212,0.09969,0.974902,0.024652
22,5395814,NOVOTEMPO ADM CONS,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5123585.5,0.0,-5006234.0,-4666396.0,0.0,117351.5,0.910768,0.066328,0.977096,0.022904
22,5395814,NOVOTEMPO ADM CONS,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.3113,10,0,0,53,791,2894,1336,17,3774,248,208,2548,1903,80,5123585.5,0.0,-5006234.0,-4666396.0,0.0,117351.5,0.910768,0.066328,0.977096,0.022904
22,5395814,NOVOTEMPO ADM CONS,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,16.700001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5123585.5,0.0,-5006234.0,-4666396.0,0.0,117351.5,0.910768,0.066328,0.977096,0.022904
22,5395814,NOVOTEMPO ADM CONS,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,21.4303,1,0,0,3,72,141,24,2,159,4,2,85,110,12,5123585.5,0.0,-5006234.0,-4666396.0,0.0,117351.5,0.910768,0.066328,0.977096,0.022904
22,5395814,NOVOTEMPO ADM CONS,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,17.168699,3,0,0,8,338,267,84,2,329,8,14,260,211,8,5123585.5,0.0,-5006234.0,-4666396.0,0.0,117351.5,0.910768,0.066328,0.977096,0.022904
22,5395814,NOVOTEMPO ADM CONS,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5123585.5,0.0,-5006234.0,-4666396.0,0.0,117351.5,0.910768,0.066328,0.977096,0.022904
41,20919916,OPÇÃO ADM. CONSÓRCIO,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192024.75,11456.32,-2327249.5,-2111304.0,0.0,-123768.43,0.958168,0.098002,1.056169,-0.056169
41,20919916,OPÇÃO ADM. CONSÓRCIO,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192024.75,11456.32,-2327249.5,-2111304.0,0.0,-123768.43,0.958168,0.098002,1.056169,-0.056169
41,20919916,OPÇÃO ADM. CONSÓRCIO,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,15.1956,4,1,0,113,113,633,390,14,826,63,134,512,288,48,2192024.75,11456.32,-2327249.5,-2111304.0,0.0,-123768.43,0.958168,0.098002,1.056169,-0.056169
41,20919916,OPÇÃO ADM. CONSÓRCIO,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,20.496071,8,0,0,63,78,1691,852,41,2144,216,183,1954,782,129,2192024.75,11456.32,-2327249.5,-2111304.0,0.0,-123768.43,0.958168,0.098002,1.056169,-0.056169
41,20919916,OPÇÃO ADM. CONSÓRCIO,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192024.75,11456.32,-2327249.5,-2111304.0,0.0,-123768.43,0.958168,0.098002,1.056169,-0.056169
41,20919916,OPÇÃO ADM. CONSÓRCIO,3,Mar Aberto,6,SERVIÇOS,2024-06-01,18.909719,1,0,0,1,48,26,46,2,55,2,15,52,0,9,2192024.75,11456.32,-2327249.5,-2111304.0,0.0,-123768.43,0.958168,0.098002,1.056169,-0.056169
76,48041735,PORTO SEGURO ADM. CONS. LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.27059,279,1,2,2824,7884,66120,112116,922,161145,3593,13498,150287,29402,15902,555601216.0,722929.75,-322094976.0,-209303248.0,0.0,234229169.75,0.376225,0.202745,0.57897,0.42103
76,48041735,PORTO SEGURO ADM. CONS. LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.94192,26,1,0,352,365,2560,8097,108,9296,321,1040,6295,341,849,555601216.0,722929.75,-322094976.0,-209303248.0,0.0,234229169.75,0.376225,0.202745,0.57897,0.42103
76,48041735,PORTO SEGURO ADM. CONS. LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,17.129049,374,3,3,4517,4589,60804,93173,2251,134270,6160,13547,77593,20441,12887,555601216.0,722929.75,-322094976.0,-209303248.0,0.0,234229169.75,0.376225,0.202745,0.57897,0.42103
76,48041735,PORTO SEGURO ADM. CONS. LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555601216.0,722929.75,-322094976.0,-209303248.0,0.0,234229169.75,0.376225,0.202745,0.57897,0.42103
76,48041735,PORTO SEGURO ADM. CONS. LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,22.0,9,0,0,0,243,473,20,10,454,33,6,565,260,228,555601216.0,722929.75,-322094976.0,-209303248.0,0.0,234229169.75,0.376225,0.202745,0.57897,0.42103
76,48041735,PORTO SEGURO ADM. CONS. LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555601216.0,722929.75,-322094976.0,-209303248.0,0.0,234229169.75,0.376225,0.202745,0.57897,0.42103
125,87433413,PORTOBENS ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78479088.0,0.0,-54896940.0,-29075616.0,0.0,23582148.0,0.370489,0.329022,0.69951,0.30049
125,87433413,PORTOBENS ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,13.52905,66,5,0,170,562,6919,4292,102,10619,286,306,3378,2984,2035,78479088.0,0.0,-54896940.0,-29075616.0,0.0,23582148.0,0.370489,0.329022,0.69951,0.30049
125,87433413,PORTOBENS ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.83924,4,0,0,59,5,2023,1071,20,2865,145,84,1632,1030,619,78479088.0,0.0,-54896940.0,-29075616.0,0.0,23582148.0,0.370489,0.329022,0.69951,0.30049
125,87433413,PORTOBENS ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78479088.0,0.0,-54896940.0,-29075616.0,0.0,23582148.0,0.370489,0.329022,0.69951,0.30049
125,87433413,PORTOBENS ADM CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78479088.0,0.0,-54896940.0,-29075616.0,0.0,23582148.0,0.370489,0.329022,0.69951,0.30049
125,87433413,PORTOBENS ADM CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78479088.0,0.0,-54896940.0,-29075616.0,0.0,23582148.0,0.370489,0.329022,0.69951,0.30049
83,51597300,PRIMO ROSSI ADM. CONS. LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.69161,3,0,0,18,1465,3023,770,12,3445,219,129,6925,2117,159,43484752.0,8578.57,-40225800.0,-20528986.0,0.0,3267530.57,0.472003,0.45287,0.924873,0.075127
83,51597300,PRIMO ROSSI ADM. CONS. LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,14.12503,12,0,0,185,353,5833,4568,103,9005,802,594,6138,3013,394,43484752.0,8578.57,-40225800.0,-20528986.0,0.0,3267530.57,0.472003,0.45287,0.924873,0.075127
83,51597300,PRIMO ROSSI ADM. CONS. LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,20.87665,10,4,0,442,655,3063,2385,57,4713,355,380,4618,1376,197,43484752.0,8578.57,-40225800.0,-20528986.0,0.0,3267530.57,0.472003,0.45287,0.924873,0.075127
83,51597300,PRIMO ROSSI ADM. CONS. LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,21.82638,3,1,0,204,1189,4465,2098,94,5410,641,512,7920,2636,216,43484752.0,8578.57,-40225800.0,-20528986.0,0.0,3267530.57,0.472003,0.45287,0.924873,0.075127
83,51597300,PRIMO ROSSI ADM. CONS. LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43484752.0,8578.57,-40225800.0,-20528986.0,0.0,3267530.57,0.472003,0.45287,0.924873,0.075127
83,51597300,PRIMO ROSSI ADM. CONS. LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43484752.0,8578.57,-40225800.0,-20528986.0,0.0,3267530.57,0.472003,0.45287,0.924873,0.075127
34,9111444,PROMOVE,3,Mar Aberto,1,IMÓVEIS,2024-06-01,25.0,2,0,0,174,394,47,1505,3,752,9,791,3503,0,34,44556840.0,0.0,-37302096.0,-35473448.0,-200425.11,7054318.89,0.796139,0.041041,0.83718,0.158322
34,9111444,PROMOVE,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,25.0,2,1,0,89,143,24,782,1,372,2,432,1280,0,14,44556840.0,0.0,-37302096.0,-35473448.0,-200425.11,7054318.89,0.796139,0.041041,0.83718,0.158322
34,9111444,PROMOVE,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,20.62656,8,1,0,881,962,455,4866,35,3178,72,2071,13370,68,204,44556840.0,0.0,-37302096.0,-35473448.0,-200425.11,7054318.89,0.796139,0.041041,0.83718,0.158322
34,9111444,PROMOVE,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,21.506639,2,0,0,162,638,387,826,12,726,100,387,2899,77,91,44556840.0,0.0,-37302096.0,-35473448.0,-200425.11,7054318.89,0.796139,0.041041,0.83718,0.158322
34,9111444,PROMOVE,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44556840.0,0.0,-37302096.0,-35473448.0,-200425.11,7054318.89,0.796139,0.041041,0.83718,0.158322
34,9111444,PROMOVE,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44556840.0,0.0,-37302096.0,-35473448.0,-200425.11,7054318.89,0.796139,0.041041,0.83718,0.158322
51,27836377,QUALINVEST ADM CONS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019775.88,0.0,-871039.12,-731935.94,0.0,148736.75,0.717742,0.136406,0.854148,0.145852
51,27836377,QUALINVEST ADM CONS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,14.13821,3,0,0,0,1,372,120,4,456,0,36,1,332,20,1019775.88,0.0,-871039.12,-731935.94,0.0,148736.75,0.717742,0.136406,0.854148,0.145852
51,27836377,QUALINVEST ADM CONS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019775.88,0.0,-871039.12,-731935.94,0.0,148736.75,0.717742,0.136406,0.854148,0.145852
51,27836377,QUALINVEST ADM CONS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019775.88,0.0,-871039.12,-731935.94,0.0,148736.75,0.717742,0.136406,0.854148,0.145852
51,27836377,QUALINVEST ADM CONS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019775.88,0.0,-871039.12,-731935.94,0.0,148736.75,0.717742,0.136406,0.854148,0.145852
51,27836377,QUALINVEST ADM CONS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019775.88,0.0,-871039.12,-731935.94,0.0,148736.75,0.717742,0.136406,0.854148,0.145852
133,91108027,RANDON ADM CONSÓRCIOS LTDA.,3,Mar Aberto,1,IMÓVEIS,2024-06-01,20.75248,19,0,0,452,1465,6350,9842,83,14622,602,968,17640,2464,2043,206864240.0,0.0,-109403680.0,-83410616.0,0.0,97460560.0,0.403214,0.125653,0.528867,0.471133
133,91108027,RANDON ADM CONSÓRCIOS LTDA.,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,12.92082,130,3,2,1565,3394,30442,39341,890,63564,2408,3811,18265,10933,9232,206864240.0,0.0,-109403680.0,-83410616.0,0.0,97460560.0,0.403214,0.125653,0.528867,0.471133
133,91108027,RANDON ADM CONSÓRCIOS LTDA.,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,13.93281,12,0,0,221,872,3532,4358,99,7039,388,463,3825,1242,682,206864240.0,0.0,-109403680.0,-83410616.0,0.0,97460560.0,0.403214,0.125653,0.528867,0.471133
133,91108027,RANDON ADM CONSÓRCIOS LTDA.,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206864240.0,0.0,-109403680.0,-83410616.0,0.0,97460560.0,0.403214,0.125653,0.528867,0.471133
133,91108027,RANDON ADM CONSÓRCIOS LTDA.,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,9.7,1,0,0,2,14,95,110,7,195,3,7,39,11,31,206864240.0,0.0,-109403680.0,-83410616.0,0.0,97460560.0,0.403214,0.125653,0.528867,0.471133
133,91108027,RANDON ADM CONSÓRCIOS LTDA.,3,Mar Aberto,6,SERVIÇOS,2024-06-01,12.93793,1,0,0,5,28,92,82,6,150,17,7,37,3,27,206864240.0,0.0,-109403680.0,-83410616.0,0.0,97460560.0,0.403214,0.125653,0.528867,0.471133
45,23767155,RECON ADM. DE CONSORCIOS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.43115,5,0,0,167,4778,1842,3351,24,4294,213,686,26757,500,456,26237188.0,64982.93,-21106104.0,-19401448.0,-35811.89,5160255.04,0.737637,0.06481,0.802447,0.196191
45,23767155,RECON ADM. DE CONSORCIOS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26237188.0,64982.93,-21106104.0,-19401448.0,-35811.89,5160255.04,0.737637,0.06481,0.802447,0.196191
45,23767155,RECON ADM. DE CONSORCIOS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,18.474291,24,1,0,561,10350,8927,6427,158,12465,1408,1481,36779,3981,923,26237188.0,64982.93,-21106104.0,-19401448.0,-35811.89,5160255.04,0.737637,0.06481,0.802447,0.196191
45,23767155,RECON ADM. DE CONSORCIOS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,17.86084,5,0,0,101,938,1672,1321,40,2501,205,287,5051,852,215,26237188.0,64982.93,-21106104.0,-19401448.0,-35811.89,5160255.04,0.737637,0.06481,0.802447,0.196191
45,23767155,RECON ADM. DE CONSORCIOS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26237188.0,64982.93,-21106104.0,-19401448.0,-35811.89,5160255.04,0.737637,0.06481,0.802447,0.196191
45,23767155,RECON ADM. DE CONSORCIOS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,19.06061,1,0,0,7,147,113,118,7,187,14,30,450,13,45,26237188.0,64982.93,-21106104.0,-19401448.0,-35811.89,5160255.04,0.737637,0.06481,0.802447,0.196191
137,92002609,REDE OESTE ADM DE CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,21.8113,1,0,0,7,201,69,445,4,420,14,80,760,1,25,6381834.0,0.0,-3926427.5,-3688723.75,0.0,2455406.5,0.578004,0.037247,0.615251,0.384749
137,92002609,REDE OESTE ADM DE CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,14.0,0,0,0,0,0,58,0,0,35,23,0,79,21,2,6381834.0,0.0,-3926427.5,-3688723.75,0.0,2455406.5,0.578004,0.037247,0.615251,0.384749
137,92002609,REDE OESTE ADM DE CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,14.5323,15,1,0,364,202,1943,2823,66,3870,440,456,2970,446,168,6381834.0,0.0,-3926427.5,-3688723.75,0.0,2455406.5,0.578004,0.037247,0.615251,0.384749
137,92002609,REDE OESTE ADM DE CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6381834.0,0.0,-3926427.5,-3688723.75,0.0,2455406.5,0.578004,0.037247,0.615251,0.384749
137,92002609,REDE OESTE ADM DE CONS LTDA,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6381834.0,0.0,-3926427.5,-3688723.75,0.0,2455406.5,0.578004,0.037247,0.615251,0.384749
137,92002609,REDE OESTE ADM DE CONS LTDA,3,Mar Aberto,6,SERVIÇOS,2024-06-01,19.0,1,0,0,0,17,37,12,1,35,9,5,26,4,3,6381834.0,0.0,-3926427.5,-3688723.75,0.0,2455406.5,0.578004,0.037247,0.615251,0.384749
101,62246228,REDENÇÃO ADM DE CONSÓRCIO,3,Mar Aberto,1,IMÓVEIS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405823.0,35700.0,-2407663.0,-2042979.75,0.0,33860.0,0.836764,0.149367,0.986132,0.013868
101,62246228,REDENÇÃO ADM DE CONSÓRCIO,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405823.0,35700.0,-2407663.0,-2042979.75,0.0,33860.0,0.836764,0.149367,0.986132,0.013868
101,62246228,REDENÇÃO ADM DE CONSÓRCIO,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,16.73406,8,0,2,31,645,760,745,17,1324,87,94,1820,286,68,2405823.0,35700.0,-2407663.0,-2042979.75,0.0,33860.0,0.836764,0.149367,0.986132,0.013868
101,62246228,REDENÇÃO ADM DE CONSÓRCIO,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,18.17522,1,0,0,1,108,75,38,2,98,9,6,214,22,8,2405823.0,35700.0,-2407663.0,-2042979.75,0.0,33860.0,0.836764,0.149367,0.986132,0.013868
101,62246228,REDENÇÃO ADM DE CONSÓRCIO,3,Mar Aberto,5,ELETRODOMÉSTICOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405823.0,35700.0,-2407663.0,-2042979.75,0.0,33860.0,0.836764,0.149367,0.986132,0.013868
101,62246228,REDENÇÃO ADM DE CONSÓRCIO,3,Mar Aberto,6,SERVIÇOS,2024-06-01,8.74391,3,0,0,0,0,48,60,3,103,4,1,3,0,1,2405823.0,35700.0,-2407663.0,-2042979.75,0.0,33860.0,0.836764,0.149367,0.986132,0.013868
102,62354055,REMAZA ADM CONS LTDA,3,Mar Aberto,1,IMÓVEIS,2024-06-01,20.072519,38,0,0,72,11004,4173,4264,52,7693,352,392,35502,859,834,38441952.0,1058594.62,-35086932.0,-29919714.0,-11707.61,4401907.01,0.757451,0.130814,0.888264,0.111439
102,62354055,REMAZA ADM CONS LTDA,3,Mar Aberto,2,VEÍCULOS PESADOS,2024-06-01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38441952.0,1058594.62,-35086932.0,-29919714.0,-11707.61,4401907.01,0.757451,0.130814,0.888264,0.111439
102,62354055,REMAZA ADM CONS LTDA,3,Mar Aberto,3,VEÍCULOS LEVES,2024-06-01,19.889721,13,1,0,162,2668,2314,1873,55,3624,355,208,10356,875,318,38441952.0,1058594.62,-35086932.0,-29919714.0,-11707.61,4401907.01,0.757451,0.130814,0.888264,0.111439
102,62354055,REMAZA ADM CONS LTDA,3,Mar Aberto,4,MOTOCICLETAS,2024-06-01,20.272829,29,1,0,69,1277,1895,927,42,2449,198,175,5656,899,376,38441952.0,1058594.62,-35086932.0,-29919714.0,-11707.61,4401907.01,0.757451,0.130814,0.888264,0.111439
